P75	P134	2
P75	P157	4
P75	P176	7
P76	P78	134
P76	P80	150
P76	P83	1
P76	P103	1
P76	P112	7
P76	P116	1
P76	P134	1
P76	P156	2
P76	P185	2
P76	P192	25
P76	P195	17
P76	P199	1
P76	P203	1
P76	P205	5
P76	P206	1
P77	P97	3
P77	P98	2
P77	P116	14
P77	P131	7
P77	P135	6
P77	P162	21
P77	P171	22
P77	P202	5
P78	P80	133
P78	P83	8
P78	P92	1
P78	P112	4
P78	P192	17
P78	P195	10
P78	P199	8
P78	P203	10
P78	P205	5
P78	P206	3
P79	P81	4
P79	P84	4
P79	P96	2
P79	P122	2
P79	P179	1
P79	P182	1
P79	P200	1
P79	P204	1
P79	P207	1
P80	P83	1
P80	P103	1
P80	P112	5
P80	P134	2
P80	P156	2
P80	P192	25
P80	P195	17
P80	P199	1
P80	P205	4
P80	P206	1
P81	P84	15
P81	P96	19
P81	P112	2
P81	P122	2
P81	P140	1
P81	P151	3
P81	P153	6
P81	P157	1
P81	P179	1
P81	P182	2
P81	P200	5
P81	P204	6
P81	P207	1
P82	P87	1
P82	P134	4
P82	P141	1
P82	P146	2
P82	P147	4
P82	P154	4
P82	P188	3
P82	P189	1
P82	P191	2
P82	P194	1
P82	P196	1
P82	P197	3
P83	P92	5
P83	P112	1
P83	P195	1
P83	P199	144
P83	P203	137
P83	P205	23
P83	P206	2
P84	P96	14
P84	P122	2
P84	P151	1
P84	P153	3
P84	P179	2
P84	P200	3
P84	P204	6
P84	P207	1
P85	P113	1
P85	P128	1
P85	P142	4
P85	P146	4
P85	P154	4
P86	P90	1
P86	P91	1
P86	P93	1
P86	P94	6
P86	P98	1
P86	P100	1
P86	P104	1
P86	P109	1
P86	P113	24
P86	P115	113
P86	P122	1
P86	P127	1
P86	P134	1
P86	P138	111
P86	P139	3
P86	P140	2
P86	P145	1
P86	P160	1
P86	P162	1
P86	P171	1
P86	P182	1
P86	P184	1
P86	P186	101
P86	P193	35
P86	P198	1
P86	P200	1
P86	P207	1
P87	P128	5
P87	P134	2
P87	P142	3
P87	P146	3
P87	P154	2
P87	P170	1
P87	P187	1
P87	P189	1
P88	P93	2
P88	P96	4
P88	P102	13
P88	P105	3
P88	P127	2
P88	P132	1
P88	P144	1
P88	P150	2
P88	P159	5
P88	P178	15
P88	P180	12
P88	P183	3
P88	P198	1
P89	P106	9
P89	P112	2
P89	P141	6
P89	P175	1
P89	P176	9
P90	P91	35
P90	P95	8
P90	P98	41
P90	P107	9
P90	P117	3
P90	P168	7
P90	P173	1
P90	P181	3
P90	P184	6
P91	P95	6
P91	P98	35
P91	P99	1
P91	P107	1
P91	P117	6
P91	P123	1
P91	P160	2
P91	P163	1
P91	P166	1
P91	P181	2
P91	P184	3
P92	P99	1
P92	P116	1
P92	P126	3
P92	P130	2
P92	P132	1
P92	P140	1
P92	P160	1
P92	P165	1
P92	P168	1
P92	P184	1
P92	P185	2
P92	P199	6
P92	P203	4
P92	P205	36
P92	P206	3
P93	P94	3
P93	P96	125
P93	P109	49
P93	P116	6
P93	P117	8
P93	P120	35
P93	P121	15
P93	P123	35
P93	P124	29
P93	P127	5
P93	P129	39
P93	P132	3
P93	P139	3
P93	P140	1
P93	P145	3
P93	P157	1
P93	P174	1
P93	P179	1
P93	P186	5
P94	P96	3
P94	P97	1
P94	P98	113
P94	P102	1
P94	P109	1
P94	P110	1
P94	P113	6
P94	P115	2
P94	P117	2
P94	P118	1
P94	P121	3
P94	P122	11
P94	P123	2
P94	P124	7
P94	P127	2
P94	P131	1
P94	P135	1
P94	P138	2
P94	P139	1
P94	P140	1
P94	P144	1
P94	P145	14
P94	P148	49
P94	P149	409
P94	P155	7
P94	P157	1
P94	P167	6
P94	P173	8
P94	P174	2
P94	P178	2
P94	P180	2
P94	P183	1
P94	P186	376
P94	P193	162
P95	P98	1
P95	P107	6
P95	P111	1
P95	P117	37
P95	P122	1
P95	P123	3
P95	P160	2
P95	P163	3
P95	P166	1
P95	P167	1
P95	P168	7
P95	P186	2
P96	P109	43
P96	P112	1
P96	P114	1
P96	P116	4
P96	P117	3
P96	P121	5
P96	P123	12
P96	P124	9
P96	P127	17
P96	P129	35
P96	P132	2
P96	P138	1
P96	P139	2
P96	P140	2
P96	P145	2
P96	P148	2
P96	P151	4
P96	P157	1
P96	P158	1
P96	P159	12
P96	P174	5
P96	P177	1
P96	P179	2
P96	P182	7
P96	P200	7
P96	P204	11
P96	P207	6
P97	P118	27
P97	P131	57
P97	P135	56
P97	P162	5
P97	P169	1
P97	P171	3
P97	P173	3
P97	P202	5
P98	P102	6
P98	P107	1
P98	P116	2
P98	P117	10
P98	P121	4
P98	P122	2
P98	P123	1
P98	P125	1
P98	P129	1
P98	P131	1
P98	P135	2
P98	P144	1
P98	P149	22
P98	P150	3
P98	P153	1
P98	P158	2
P98	P160	1
P98	P162	2
P98	P166	1
P98	P167	5
P98	P170	1
P98	P171	1
P98	P178	3
P98	P180	3
P98	P181	3
P98	P183	5
P98	P184	4
P98	P186	91
P98	P193	27
P99	P116	1
P99	P123	1
P99	P132	1
P99	P152	1
P99	P160	1
P99	P172	1
P100	P103	42
P100	P112	7
P100	P119	5
P100	P125	1
P100	P134	9
P100	P136	4
P100	P139	2
P100	P143	10
P100	P147	7
P100	P156	10
P100	P192	2
P100	P205	6
P101	P104	2
P101	P108	2
P101	P111	5
P101	P117	1
P101	P121	3
P101	P137	8
P101	P160	1
P101	P161	5
P101	P163	1
P101	P164	1
P101	P165	104
P101	P166	5
P101	P181	51
P101	P184	2
P101	P186	8
P101	P198	1
P101	P201	99
P102	P105	6
P102	P110	6
P102	P116	5
P102	P117	1
P102	P121	5
P102	P123	9
P102	P129	1
P102	P132	4
P102	P139	2
P102	P144	25
P102	P150	22
P102	P158	8
P102	P170	1
P102	P173	1
P102	P175	1
P102	P178	104
P102	P180	88
P102	P183	17
P102	P186	3
P103	P112	8
P103	P116	1
P103	P119	4
P103	P134	4
P103	P136	1
P103	P139	2
P103	P143	1
P103	P147	6
P103	P156	9
P103	P185	1
P103	P205	1
P104	P111	2
P104	P137	153
P104	P161	2
P104	P165	4
P104	P181	147
P104	P184	9
P104	P186	1
P104	P198	2
P105	P116	2
P105	P121	1
P105	P123	1
P105	P144	1
P105	P150	2
P105	P158	1
P105	P178	8
P105	P180	2
P105	P183	12
P106	P112	4
P106	P141	4
P106	P148	1
P106	P157	3
P106	P172	1
P106	P175	2
P106	P176	8
P107	P135	2
P107	P153	1
P107	P165	1
P107	P168	7
P107	P184	1
P107	P186	1
P107	P201	1
P108	P114	11
P108	P122	1
P108	P137	2
P108	P160	11
P108	P162	1
P108	P164	1
P108	P165	3
P108	P166	5
P108	P181	5
P108	P186	1
P108	P193	1
P108	P198	9
P108	P201	3
P108	P206	1
P109	P116	3
P109	P117	3
P109	P121	9
P109	P123	7
P109	P124	7
P109	P127	13
P109	P129	13
P109	P132	1
P109	P139	2
P109	P158	1
P109	P159	3
P109	P163	5
P109	P172	1
P109	P174	4
P109	P177	2
P109	P179	1
P110	P117	4
P110	P121	3
P110	P124	1
P110	P150	7
P110	P153	1
P110	P158	4
P110	P178	8
P110	P179	1
P110	P180	6
P110	P183	7
P110	P200	1
P110	P204	1
P110	P207	1
P111	P114	1
P111	P121	1
P111	P122	2
P111	P123	1
P111	P137	2
P111	P160	2
P111	P161	6
P111	P163	2
P111	P164	7
P111	P165	9
P111	P166	1
P111	P181	2
P111	P184	2
P111	P186	5
P111	P201	9
P112	P116	2
P112	P120	3
P112	P128	1
P112	P129	1
P112	P140	1
P112	P141	1
P112	P147	1
P112	P150	2
P112	P151	1
P112	P153	1
P112	P157	5
P112	P158	1
P112	P174	2
P112	P175	1
P112	P176	2
P112	P178	1
P112	P185	2
P112	P205	1
P113	P115	12
P113	P122	1
P113	P123	2
P113	P138	3
P113	P140	1
P113	P152	1
P113	P154	1
P113	P186	84
P113	P193	54
P113	P207	2
P114	P118	2
P114	P122	1
P114	P123	1
P114	P132	1
P114	P137	4
P114	P152	5
P114	P160	66
P114	P161	1
P114	P165	6
P114	P166	12
P114	P172	1
P114	P176	1
P114	P181	16
P114	P184	2
P114	P186	6
P114	P198	11
P114	P201	5
P115	P122	5
P115	P138	122
P115	P179	4
P115	P186	104
P115	P193	25
P115	P200	1
P116	P117	3
P116	P120	7
P116	P121	7
P116	P122	6
P116	P123	8
P116	P124	6
P116	P127	12
P116	P131	5
P116	P132	1
P116	P135	1
P116	P139	1
P116	P140	1
P116	P144	2
P116	P145	8
P116	P148	1
P116	P149	1
P116	P153	3
P116	P157	3
P116	P160	4
P116	P162	15
P116	P163	2
P116	P166	1
P116	P171	15
P116	P174	1
P116	P177	2
P116	P178	4
P116	P179	1
P116	P180	5
P116	P181	1
P116	P183	1
P116	P186	4
P116	P198	2
P116	P202	4
P117	P121	94
P117	P122	65
P117	P123	13
P117	P124	227
P117	P129	2
P117	P144	2
P117	P145	64
P117	P148	6
P117	P149	7
P117	P150	1
P117	P158	1
P117	P159	1
P117	P160	4
P117	P163	7
P117	P167	7
P117	P168	1
P117	P170	7
P117	P172	1
P117	P174	2
P117	P177	1
P117	P178	2
P117	P180	1
P117	P181	1
P117	P183	75
P117	P184	2
P117	P186	30
P117	P193	3
P117	P201	1
P118	P120	1
P118	P131	30
P118	P135	28
P118	P162	1
P118	P172	2
P118	P173	1
P118	P179	1
P118	P202	1
P119	P142	1
P119	P146	2
P119	P154	3
P120	P121	1
P120	P122	1
P120	P123	4
P120	P124	2
P120	P127	1
P120	P131	1
P120	P132	1
P120	P140	3
P120	P145	2
P120	P148	1
P120	P149	1
P120	P157	4
P120	P174	8
P120	P186	1
P121	P122	10
P121	P123	12
P121	P124	16
P121	P127	1
P121	P139	1
P121	P144	1
P121	P145	12
P121	P163	6
P121	P165	3
P121	P167	2
P121	P170	1
P121	P172	1
P121	P174	1
P121	P177	2
P121	P178	2
P121	P183	86
P121	P186	12
P121	P193	2
P121	P201	4
P122	P123	7
P122	P124	67
P122	P129	2
P122	P137	1
P122	P138	9
P122	P139	2
P122	P145	71
P122	P148	10
P122	P149	12
P122	P157	1
P122	P160	1
P122	P163	1
P122	P166	1
P122	P167	8
P122	P179	18
P122	P182	20
P122	P186	45
P122	P193	7
P122	P200	6
P122	P204	9
P122	P207	9
P123	P124	17
P123	P127	3
P123	P128	1
P123	P129	2
P123	P132	5
P123	P139	2
P123	P140	1
P123	P142	1
P123	P144	1
P123	P145	12
P123	P148	2
P123	P149	3
P123	P150	1
P123	P152	3
P123	P158	1
P123	P159	3
P123	P160	2
P123	P163	1
P123	P166	2
P123	P170	2
P123	P177	2
P123	P178	9
P123	P179	1
P123	P180	9
P123	P183	2
P123	P186	6
P123	P193	1
P123	P198	2
P123	P205	1
P124	P127	2
P124	P139	2
P124	P148	10
P124	P157	1
P124	P158	1
P124	P159	1
P124	P167	3
P124	P172	1
P124	P186	17
P125	P126	129
P125	P128	87
P125	P130	126
P125	P133	126
P125	P147	2
P125	P153	1
P125	P190	4
P125	P191	2
P125	P194	8
P125	P196	10
P125	P197	4
P125	P205	6
P126	P128	82
P126	P130	129
P126	P133	125
P126	P194	1
P126	P205	8
P127	P129	1
P127	P132	2
P127	P139	4
P127	P145	2
P127	P157	5
P127	P158	3
P127	P159	17
P127	P174	9
P128	P130	85
P128	P133	95
P128	P142	7
P128	P146	4
P128	P147	1
P128	P187	4
P128	P188	3
P128	P189	10
P128	P190	4
P128	P191	7
P128	P194	29
P128	P196	29
P128	P197	28
P128	P205	1
P129	P139	1
P129	P150	5
P129	P158	2
P129	P159	2
P129	P166	1
P129	P178	2
P129	P180	2
P129	P198	1
P130	P133	124
P130	P196	3
P130	P197	2
P130	P205	5
P131	P135	56
P131	P162	8
P131	P169	1
P131	P171	8
P131	P173	2
P131	P179	1
P131	P202	6
P132	P144	3
P132	P150	8
P132	P152	1
P132	P158	2
P132	P160	1
P132	P166	1
P132	P170	2
P132	P177	1
P132	P178	4
P132	P180	5
P132	P183	1
P132	P198	1
P133	P194	12
P133	P196	11
P133	P197	3
P133	P205	6
P134	P136	2
P134	P143	2
P134	P146	1
P134	P147	4
P134	P165	1
P134	P176	2
P135	P162	9
P135	P171	6
P135	P173	3
P135	P202	5
P136	P142	6
P136	P146	6
P136	P154	6
P137	P160	2
P137	P161	5
P137	P164	3
P137	P165	12
P137	P166	1
P137	P181	161
P137	P184	8
P137	P186	4
P137	P198	1
P138	P140	1
P138	P179	13
P138	P182	9
P138	P186	104
P138	P193	23
P138	P204	4
P138	P207	3
P139	P140	1
P139	P145	1
P139	P153	7
P139	P158	1
P139	P159	1
P139	P160	2
P139	P174	2
P139	P178	3
P139	P179	1
P139	P180	2
P139	P181	1
P139	P182	1
P140	P151	1
P140	P153	5
P140	P157	1
P140	P159	1
P140	P163	1
P140	P174	2
P140	P179	1
P140	P186	1
P140	P199	1
P140	P200	1
P140	P204	2
P141	P146	1
P141	P154	1
P141	P176	5
P142	P146	40
P142	P154	33
P142	P205	1
P142	P206	1
P143	P156	1
P143	P185	1
P144	P158	2
P144	P178	29
P144	P180	27
P144	P183	8
P145	P148	14
P145	P159	1
P145	P167	4
P145	P174	1
P145	P186	41
P145	P193	10
P146	P154	43
P146	P206	1
P147	P205	1
P148	P149	88
P148	P167	15
P148	P186	51
P148	P193	61
P149	P167	9
P149	P186	329
P149	P193	152
P150	P158	25
P150	P178	25
P150	P179	1
P150	P180	12
P150	P183	3
P151	P153	20
P151	P204	1
P151	P207	3
P152	P160	6
P152	P165	1
P152	P166	1
P152	P172	2
P152	P177	5
P152	P181	1
P152	P198	1
P152	P201	1
P153	P157	6
P153	P199	1
P153	P200	1
P153	P204	2
P153	P207	2
P154	P189	1
P154	P191	1
P154	P206	1
P155	P169	106
P155	P173	112
P157	P159	3
P157	P174	3
P157	P176	5
P158	P174	1
P158	P177	1
P158	P178	9
P158	P179	1
P158	P180	12
P158	P183	5
P158	P186	1
P159	P172	1
P159	P174	11
P159	P179	1
P159	P198	1
P160	P163	5
P160	P165	5
P160	P166	13
P160	P168	1
P160	P181	13
P160	P184	2
P160	P186	8
P160	P198	12
P160	P201	7
P161	P164	7
P161	P165	4
P161	P181	9
P161	P186	3
P161	P201	8
P162	P171	58
P162	P202	20
P163	P172	1
P163	P177	2
P163	P181	2
P163	P184	1
P163	P186	1
P163	P201	2
P164	P165	4
P164	P181	3
P164	P184	1
P164	P186	3
P164	P201	3
P164	P206	1
P165	P166	8
P165	P172	1
P165	P176	3
P165	P181	64
P165	P184	4
P165	P186	12
P165	P198	1
P165	P201	114
P166	P168	1
P166	P181	6
P166	P184	1
P166	P186	5
P166	P198	4
P166	P201	6
P167	P183	1
P167	P186	6
P167	P193	15
P168	P176	1
P168	P184	1
P168	P186	1
P169	P173	103
P170	P178	1
P170	P180	1
P170	P183	1
P171	P202	21
P172	P179	1
P172	P201	1
P173	P175	1
P173	P178	1
P173	P180	1
P173	P184	1
P174	P179	2
P175	P178	1
P175	P180	1
P175	P181	1
P176	P198	1
P177	P198	1
P178	P180	89
P178	P183	23
P178	P186	1
P179	P182	43
P179	P186	5
P179	P193	1
P179	P200	66
P179	P204	69
P179	P207	73
P180	P183	14
P181	P198	9
P181	P201	61
P182	P186	1
P182	P200	33
P182	P204	33
P182	P207	34
P184	P198	1
P184	P201	4
P185	P192	1
P186	P198	5
P186	P201	12
P186	P207	4
P187	P194	19
P187	P196	21
P187	P197	21
P187	P199	1
P188	P194	24
P188	P196	25
P188	P197	26
P189	P194	18
P189	P196	19
P189	P197	20
P190	P194	22
P190	P196	21
P190	P197	19
P191	P194	23
P191	P196	23
P191	P197	22
P192	P195	7
P192	P205	3
P193	P198	1
P194	P196	113
P194	P197	104
P194	P199	1
P194	P205	1
P195	P199	1
P195	P203	1
P196	P197	107
P196	P199	1
P196	P205	2
P197	P199	1
P197	P205	1
P198	P201	1
P199	P203	137
P199	P205	23
P199	P206	3
P200	P204	65
P200	P207	65
P203	P205	21
P203	P206	1
P204	P207	67
P205	P206	2
